2021-12-15 12:38:00.656 [TID: N/A] INFO  [main] o.a.d.common.logger.LoggerFactory [?:?]: - using logger: org.apache.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2021-12-15 13:20:18.065 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-risk&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089013&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.065 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-risk&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089013&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.065 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-product&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089350&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.066 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-product&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089350&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.066 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-address&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089288&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.066 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-address&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089288&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.066 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-inventory&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089337&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.066 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-inventory&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089337&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.066 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-fulfill&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089033&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.066 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-fulfill&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089033&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.066 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-order&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543088998&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.066 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-order&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543088998&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.067 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-customer&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543088736&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.067 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-customer&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543088736&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.067 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-market&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089321&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.067 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-market&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089321&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.068 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-address&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089288&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.068 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:494]: -  [DUBBO] Destroy unsubscribe url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-address&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089288&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.068 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-order&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543088998&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.068 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:494]: -  [DUBBO] Destroy unsubscribe url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-order&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543088998&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.068 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-inventory&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089337&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.068 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:494]: -  [DUBBO] Destroy unsubscribe url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-inventory&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089337&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.069 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-customer&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543088736&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.069 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:494]: -  [DUBBO] Destroy unsubscribe url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-customer&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543088736&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.069 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-risk&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089013&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-15 13:20:18.069 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:494]: -  [DUBBO] Destroy unsubscribe url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-risk&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=78164&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639543089013&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
