2021-12-16 10:23:12.027 [TID: N/A] INFO  [main] o.a.d.common.logger.LoggerFactory [?:?]: - using logger: org.apache.dubbo.common.logger.slf4j.Slf4jLoggerAdapter
2021-12-16 13:18:24.033 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-customer&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621412551&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.033 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-risk&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413688&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.033 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-risk&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413688&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.034 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-market&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413827&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.034 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-market&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413827&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.034 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-order&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413653&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.035 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-order&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413653&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.035 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-address&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413802&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.035 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-address&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413802&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.036 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-fulfill&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413733&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.036 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-fulfill&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413733&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.036 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-product&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413875&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.036 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-product&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413875&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.037 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unregister:299]: -  [DUBBO] Unregister: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-inventory&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413849&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.037 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:478]: -  [DUBBO] Destroy unregister url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=consumers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-inventory&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413849&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.038 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-inventory&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413849&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.038 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:494]: -  [DUBBO] Destroy unsubscribe url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-inventory&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413849&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.039 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-address&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413802&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.039 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:494]: -  [DUBBO] Destroy unsubscribe url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-address&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413802&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.039 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-market&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413827&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.039 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:494]: -  [DUBBO] Destroy unsubscribe url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-market&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413827&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.040 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-fulfill&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413733&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.040 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [destroy:494]: -  [DUBBO] Destroy unsubscribe url consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-fulfill&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413733&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
2021-12-16 13:18:24.040 [TID: N/A] INFO  [extShutdownHook] c.a.c.d.registry.DubboCloudRegistry [unsubscribe:328]: -  [DUBBO] Unsubscribe: consumer://192.168.0.106/org.apache.dubbo.rpc.service.GenericService?application=ruyuan-eshop-tms&category=providers,configurators,routers&check=false&dubbo=2.0.2&generic=true&group=ruyuan-eshop-order&interface=com.alibaba.cloud.dubbo.service.DubboMetadataService&pid=26261&qos.enable=false&release=2.7.12&router=-default,revisionRouter&side=consumer&sticky=false&timestamp=1639621413653&version=1.0.0, dubbo version: 2.7.12, current host: 192.168.0.106
